Review,Rating
"Enak pake banget, tp belom dicoba ke tanah sih, tp enak lah di kaki. Biasanya pakai sepatu adidas uk 42 tp ini ambil sendal uk 41. Bismillah mudahan umroh nyaman dengan s...",bintang 5
model keren nyaman dipakai pas klop dikaki,bintang 5
"Siph., seller mantap produk'y juga mantap, semoga awet",bintang 5
"mantap, respon cepat, bahanya bagus, terimakasih",bintang 5
top nyaman di pake semoga berkah. pengiriman dan respon jg cepat. mantavb,bintang 5
Ukuran pas di kasi sesuai panduan. Dapat tas sepatu biar tidak mengotori tas 👍,bintang 5
pengirimannya termasuk lumayan cepat barangnya oke juga,bintang 5
"sangat bagus packing nya cepat sekali semoga amanah, mau pesan lagi kalau ada diskon lagi kk😁👍🏻",bintang 5
"Keren sendal nya, enak dipake. Semoga Awet yah! Thanks",bintang 5
"Mantab, Respone cepat, sempat salah ukuran maksud 42 yg diklik 40 dan seller bantuin untuk returr tukar nomor, puas belanja di sini",bintang 5
"Terima kasih, barang cepat sampai dan diberi bonus banyak. Produknya juga oke.",bintang 5
"Sandalnya ringan, enak dipakai, terimakasih ya",bintang 5
"Mantap, cepat sampainya, kualitas tidak diragukan lg.",bintang 5
"bagusss, pas, dapat bonus tas. dapat diskon juga saat pembelian. mantap",bintang 5
Mantap cepet banget pembelian k 4 produk torch,bintang 5
"sdh terbukti nyaman dipakai. sy pakai umroh, haji dan insyaAllah umroh lagi. maaf foto tdk sesuai",bintang 5
"barang sampai tujuan dengan baik, dengan kondisi yang mulus, semoga awet",bintang 5
"nyaman masyaAllah penjual ramah bgtfast respons,  luv luv, semoga berkah terus usahanya torch",bintang 5
"mantap, barang cepat sampai, pas di kaki,topp👍👍👍👍👍",bintang 5
barang sesuai dengan yang dikirimkan. ini yang keduà kali beli sendal ini.,bintang 5
Sedal arrafa nya torch memang tidak perlu diragukan lagi.. 👍🏻👍🏻👍🏻,bintang 5
"sudah berkali2 beli disini bluto sendiri dan keluarga,, pengiriman super cepat packing ok,, + dan disc lagi .🤭👍",bintang 5
Proses cepat dan mudah. Harga terjangkau dan banyak diskon. Mantappp👍🏼👍🏼👍🏼,bintang 5
"order kesekiankali dr torch, barang original paten, mangstaaab...",bintang 5
"order kesekiankali dr torch, barang original paten, mangstaaab...",bintang 5
Okeee mantaaappp sesuai deskripsi pokoknya bagusssss nyaman sekali mantapppppppp,bintang 5
"Alhamdulillah sandalny keren pas dan nyaman dipakai ,semoga bisa jadi penyemangat bisa  umroh ,aamiin🙏🙏 🤗🤗👍👍👍",bintang 5
"ukuran pas, saya beli buat dipakai saat hujan. semoga awet",bintang 5
"Barang Bagus
Sangat Puas
Pesanan sudah 3 kali",bintang 5
"layananya dan kenyamanan sendalnya di pakai, muda³an  awet",bintang 5
"barang sesuai pesanan, ringan, tipis",bintang 5
Semoga kuat dipakai untuk kegiatan umroh/ haji,bintang 5
"Bagus 
warna sesuai
pengiriman cepat
beli pas Flaz sale",bintang 5
"Terimakasih barang sudah sampai, barang dan penjual recommended, top markotop",bintang 5
"model nagus, warna favorit, qulitas oke banget,",bintang 5
"realpic, ori, recommended seller",bintang 5
"Itu segera tiba. 
Ini adalah sandal yang sangat nyaman. Terima kasih.",bintang 5
"sendal nya keren,enak di pakai dan sesuai dengan yang di harapkan",bintang 5
"Terimakasih barang sudah sampai,memang sangat ringan...",bintang 5
Product nya ok. Sdh di disc jadi 250K eh dpt cashback lg senilai 62K.. mantullll .  thanks ya Torch & Tokped...,bintang 5
Lembut pas di kaki nyaman dipakai,bintang 5
"barang sudah diterima dengan baik, walau sempat ada kendala dalam pengiriman barangnya tertukar dengan barang orang lain",bintang 5
ukuran sepatu yg dikirim sesuai. enak dipakai dan semoga awet yaa,bintang 5
"Pengiriman tepat waktu, barang lumayan lama tunggu ready stoknya 😁 setelah mencoba mantau bbrp kali 👍",bintang 5
"sandalnya empuk,nyaman di kaki",bintang 5
"Sesuai order, size pas dikaki, mudah-mudahn bisa membantu melancarkan kegiatan ibadah haji bapa,
terima kasih admin torch",bintang 5
Pengiriman Cepat dan Produk Berkualitas,bintang 5
Empuk nyaman dipakai pas warna bagus,bintang 5
"Barang sih sesuai.. Tapi lama di ekspedisi,sampai lewat estimasi.. Kapok klo belanja H-3 Lebaran.. Gak lagi2 deh",bintang 4
Akhirnya... Torch ngeluarin sandal Arrafa yg warna coklat.. Ini adalah pembelian yg kedua. Pembelian pertama dulu tahun 2016an.  Suka banget sandal Arrafa warna coklat ka...,bintang 5
Model keren dan kualitas nomor satu,bintang 5
bagusss... tercepat pengiriman.. pas di kaki,bintang 5
"model ok,ukuran pas enak di pakai",bintang 5
"Keren... enak dipakai, pas ukurannya",bintang 5
"keren
mantap pokok nya semua produk torch",bintang 5
"mungkin torch lagi promo beli 2 dapat 1, sayangnya tidak saya rekam video unboxing, jd saya terima kalo komplain saya tdk diproses, tapi Demi Allah saya tidak ikhlas.",bintang 1
Barang sesuai pesanan. Cakep dah. Semoga awet,bintang 5
bahannya bagus kyk waktu dulu 2018 beli,bintang 5
ok bagus,bintang 5
Terimakasih warnanya sudah sesuai dengan permintaannya.,bintang 5
kualitas sandal okeeee brand torch tidak diragukan lg sip,bintang 5
"baguuus banget sendal arafah nya multifungsi tp simple.. smga ortu suka & bsa dpakai buat pergi haji.. 😍

makin berkah yaaa sukses terus torch✨✨",bintang 5
Pembelian kedua. Kualitas bagus.,bintang 5
Mantul akh..bisa couple lan lagi..🤭🤭,bintang 5
ada harga ada kualitas pokonya.. josss,bintang 5
"Nyaman dipakai
pembelian ke2
Terimakasih",bintang 5
sesuai order. sudah be berapa kali order torch.. mantap,bintang 5
Pesanannya sudah sampai dengan aman dan pengiriman cepat,bintang 5
"sendalnya enteng, cuma ukurannya kayak size kecil ya? nyaman dipake empuk uppernya enak banget ngebalut kaki. cepey sampai juga makasi ya",bintang 5
Bagus dan nyaman dipakai.,bintang 5
"bahan nyaman, bagus. Pelayanan toko sangat baik. Ukuran kurang pas bisa ditukar.. Terima kasih, Torch.. Sukses selalu..",bintang 5
"bahan bagus, nyaman, cepet sampe, nyaman dipake, selalu sukses ya Gan",bintang 5
"sandalnya bagus, ukuran pas. nyaman digunakan, bahannya enak di kulit dan ringan.",bintang 5
"respon seller baik dan cepat, kualitas barng baik, packing cukup baik, action pengiriman cepat. terima kasih",bintang 5
"bahannya lembut, nyaman digunakan, ukuran sesuai. barang sangat berkualitas",bintang 5
"Pemakaian 2 bulan fitur anti slip di sandal kurang bagus, sandal kurang cepat kering ketika basah sehingga menimbulkan bau. Next semoga bisa bikin inovasi produk untuk me...",bintang 4
"awalnya ragu bakalan muat ato ndak, tapi setelah ngukur berdasarkan gambar yang diberikan oleh seller di deskripsi, dan ternyata nyaman banget dipakenya, semoga awet dan...",bintang 5
modelnya bagus. bahannya nyaman. harapan saya kedepannya bakal ada tipe yg memiliki arc support bagi org yg mengalami kaki rata dan arc yg terlalu lengkung. terima kasih,bintang 5
"seller cepat tanggal, kualitas barang bagus, yang dibeliin juga seneng banget, cepat sampai , makasih seller amanah",bintang 5
"fast respon, kirim cepat, trusted seller, original store, barang sesuai gambar dan ekspektasi",bintang 5
Udah generasi ketiga ganti sendal andalan buat dauly. Karena bahannya yang enak meski pas basah jadi gak gatel-gatel kalau lembab.,bintang 5
"barang sesuai pesanan, respon cepat, nyaman, dan ga gampang selip, recsell",bintang 5
belum satu bulan sandal sudah seperti yg rapuh dan mengelupas.....,bintang 1
barang bagus bgt. seluruh penutup atas kaki terbuat dari karet lembut gitu jd nyaman di kaki. klo sendal gunung umumnya keras dan ada sambungan2 dari plastik,bintang 5
"Packing baiknya menggunakan Dus. Tas bahan spoonbond kan tipis. Tuk alas pijakan kaki sandal memang selalu ada bekas tindihan sandal/ kempes / ciut bagian busa nya. 
Prod...",bintang 5
Bahannya enak.. Cuma ukurannya kecil.. Biasa pakai 42 kekecilan di sendal ini,bintang 5
"bahan enak, lumayan ringan, tapi karet tumit nya agak kendor dan gabisa diketatin",bintang 5
"Barang pesanan telah diterima dalam kondisi baik, bentuk dan kwalitas barang bagus sesuai dengan gambar dan deskripsi penawaran, terimakasih",bintang 5
"enak banget dipake nya, enteng, nyaman, pas ukuran nya, papa ku suka banget..",bintang 5
"kualitasnya mantap, cmn bagi saya terlalu ketat untuk bagian karetnya, tp feel di kaki ketika menapak memang nyaman.
belum di coba pada jalanan yg licin. jadi blm bisa me...",bintang 5
udah 2 kali beli torch. beli pertama 2019 dipakai naik haji baru di 2022 bolong dibagian kelingking kain nya. karet sudah ada yg membelah bagian bawah tapi lapisan alas t...,bintang 5
"nyaman dipakai dan sesuai deskripsi, hanya strap belakang cepat loose",bintang 5
"Kualitas sandal TORCH udah nggak diragukan lagi. Kuat, ringan, nyaman, sangat recommended.

Tapi barusan kena hujan, tapak sandal yang ini licin, baik di lantai ataupun s...",bintang 5
"Produk torch selalu oke sesuai ekpektasi, size pas, wrna bagus, nyaman dipake karena upper nya ringan, karet msh aman, proses n pengiriman cepat, recommended, thx",bintang 5
"seller ramah & kooperatif, proses tukar sangat dimudahkan. untuk produk, ga usah diragukan lagi kualitasnya",bintang 5
"Sendal arafah engga bikin nyesel beli nya dari dlu, dlu pernah pake trs kecelakaan sendalnya ngelindungin dari lecet pada bagian pundak kaki pas kecelakaan, di pake nya j...",bintang 5
"baru kasih ulasan setelah anak sy kembali dari kegiatan sekolah diluar kota mnrtnya produk model bagus, nyaman digunakan tidak sakit di kaki, karet sol firm jika dipermuk...",bintang 5
"sendalnya nyaman dan enak utk dibawa jalan jauh, pelayanan admin nya top, tukar karena kekecilan dilayani di cepat dan baik. sukses utk torch 👍",bintang 5
"Barang dalam kondisi baik ketika diterima, warna nya cantik, nyaman dipakai, bahan nya bagus dan kokoh, sesuai dengan deskripsi dengan packingan yg rapi dan aman, terimak...",bintang 5
"produknya bagus, materialnya bagus, pengiriman cepat, biasa pakai ukuran 39 pas d kaki, yg ini ukuran 39=25 cm pas gak ada lebih jadinya sempit.",bintang 4
"ternyata ukurannya agak kecil dibanding yang dulu, buat saya ya.. harusnya ambil no 40 tapi gpp tetep masih bisa dipakek kok 
sendalnya bagus pake banget...",bintang 5
"nyaman dipakai, ukuran sesuai, proses cepat RECOMMENDED SELLER",bintang 5
Sandal ini memang nyaman. Selalu beli ulang krn dipake sampai rusak,bintang 5
"kualitas barang sangat bagus, sesuai yg di gambar, bahannya juga empuk, enak di pakai",bintang 5
"Bahannya nyaman, empuk di kaki. Cocok untuk jalan jauh.",bintang 5
"Solnya empuk, alas tidak licin,  bahan skubanya nyaman di kaki",bintang 5
"bagus sih ringan dipakai 
hanya size 39 kyk size 38 jd kalo kau pesan  belinya hrs lbh besar  satu nomor menurut saya",bintang 5
"Barang sesuai dan original, pengiriman cepat dan packaging aman",bintang 5
"pengiriman cepat , barang berkwalitas bagus , nyaman dipakai dan sesuai diskripsi",bintang 5
"Respon admin cepat, kualitas sandal ok, dulu sempat digunakan pd saat umrah dan nyaman.. selama tidak hujan tentunya",bintang 5
"awal beli berapa taun lalu langsung di outletnya,,nyaman banget dipakenya..awet banget,ga mudah rusak.
ini pembelian yg ke 3x nya,,ga pernah gagal.selalu bagus",bintang 5
Produk bagus sesuai ekspektasi. Seller fast response dan pengiriman aman. Terima kasih,bintang 5
"Ukurannya pas, nyaman dipakai, kualitasnya mantap!",bintang 5
"sy kira sy pilih type camel itu warnanya BIRU sesuai display, ternyata coklat.. so far brg ok.. yg mau tentukan size, lebihkan 1 dr size biasanya, krn ukuran yg sy dpt (s...",bintang 5
sesuai dengan deskripsi. semoga awet. joss,bintang 5
"dulu pernah beli torch, bertahan sampe 4 tahun lebih. karena karet belakangnya udh longgar aja jadi mau beli baru. tetapi kualitasnya bagus karena masih tidak licin saat...",bintang 5
Alhamdulillah barang sesuai deskripsi dan nyaman digunakan,bintang 5
"Barang sesuai dengan deskripsi, dan berfungsi dengan baik, paketnya dikirim dengan rapi. Terima kasih",bintang 5
"barang kualitasnya bagus, tidak perlu diragukan lagi",bintang 5
"wah, baru tau ada sendal yg ringan dan anti slip. mudah²an utk jalan jauh bs dipake nyaman. cocok jg untuk lansia. model ckup stylish. sayang, size 45 tdk ada. mudah²an n...",bintang 5
"Modelnya lbh keren, pas di kaki, lebih halus & lbh empuk dari model yg pertama keluar dulu.",bintang 5
Werno ne marai mata ngantuk...,bintang 5
"pembelian kedua, bagus, nyaman dan kuat, semoga awet. terimakasih",bintang 5
bgs sandal nya. pas ukuran nya. tks.,bintang 5
benar2 direkomendasikan utk umroh ataupun ke masjid. anti slip. anti pegal. bisa dipakai basah. nyaman,bintang 5
"sendalnya Ok nyaman dikaki cashbacknya jg mantap, seller gercep recommended, kurirnya mantap",bintang 5
"Nice, Torch always the best. thanks sob 👍",bintang 5
"pas dan nyaman di kaki, responsive merchant",bintang 5
"Nyaman dipakai, buat nyetir juga enak... Tinggal pembuktian buat jalan kaki yang jauh...",bintang 5
"sandal torch sandal yg nyaan untuk dipakai hampir disetiap kegiatan baik formil atau non formil.. nyaman, ringan & kuat serta warna2 yg menarik.. terima kasih",bintang 5
"Barangnya ok, bahannya ok, dipakepun nyaman",bintang 5
"sendalnya nyaman dan modelnya elegan, pelayanan admin juga top markotop 👍",bintang 5
"kualitas baik sesuai deskripsi, pengiriman cepat",bintang 5
"barang bagus, proses cepat, ok semua

sizingnya aja yg perlu dibenahi",bintang 5
"modelnya simpel elegant, dipakai nyaman, dan tifak licin, puas pakai sandal ini",bintang 5
seller nya baik... bisa tanya dulu soal ukuran.. sendal nya pas .tidak perlu tukar,bintang 5
"sandalnya ringan dan enak dipakenya, kaki tdk sakit..  pengirimannya cepat...recommended seller",bintang 5
"Harga murah, ukuran juga pas.... Tapi belum dicoba untuk jalan jauh. Rencana untuk naik haji...",bintang 5
pembelian kedua. yang pertama sudah teruji pas haji kemarin. berpuluh2 kilometer aman ga jebol dan tetap nyaman,bintang 5
"pake torch udh 3 kali,, selalu puas pake produk dri torch..",bintang 5
modelnya keren nyaman dipake beraktivitas,bintang 5
"barang baru dikirim satu jam sebelum batas batal otomatis, padahal sudah di chat beberapa kali. barang sesuai, tapi dengan dalih bahwa penjual sedang banyak pesanan, dan...",bintang 5
"Sandalnya ringan dan empuk dipakai, modelnya bagus",bintang 5
"Model bagus, anti slip dan nyaman. Sandal andalan keluarga",bintang 5
"Barang sesuai deskripsi, nyaman d pake, trima kasih..",bintang 5
"Kualitas barang bagus sesuai deskripsi.
semoga aweet",bintang 5
"Kualitas barang bagus, paket rapi, pengiriman cepat",bintang 5
"sendalnya bagus dan ringan. uktuk catatan, panjang kaki saya 27cm, saya pilih size 43 dan enak tidak kesempitan di samping",bintang 5
"Mayan aga berat ya, emng bisa dilipat si smoga awet",bintang 5
"kualitas tidak bisa diragukan lagi, pengiriman cepat..",bintang 5
"Bagus banget, sempet nunggu lama restok gegara kehabisan pas lebaran orang pada beli kali yaa.. Hasil dari bersabar, dia restok lagi, bagus banget ternyata, gak nyesel nu...",bintang 5
Empuk dan nyaman...,bintang 5
"torch sandal umroh sudah sampai, dipakai nyaman ukuran jg pas dikaki.. terima lasih",bintang 5
mksh torch. udah yg ke 9 kalinya ini aku beli ARRAFA. joz pokonya,bintang 5
"Sandal bagus, penjual fast respon
Insyaallah puas",bintang 5
"Nyaman dipakai, ukuran 44nya sesuai dgn kaki.. thanks",bintang 5
"Sesuai pesanan, brg cepat smpai cuman sehari",bintang 5
"respon cepat, packing rapi, barang sesui dngan ulasan ,puas berbelanja",bintang 5
"Sangat puas dengan sandal ini, kualitas oke, ini pembelian yang ke-4

Terimakasih Torch",bintang 5
"Sandalnya dipakai nyaman dan lentur, tapi di permukaan licin (misal lantai rumah yang basah) tidak ada grip dan mudah membuat terpeleset.",bintang 3
"Alhamdulillah... barang sesuai iklan, nyaman dipakai, warna sesuai orderan, datang pas buat lebaran...",bintang 5
"sandalnya enak dipakai, seller top banget",bintang 5
"Proses cepat, barang bagus. Ini sendal yg ke 3, sebelumnya beli warna merah Dan biru",bintang 5
nyaman banget. cocok buat mendampingi naik haji. terimakasih Torch!,bintang 5
pengiriman cepat dan produk sesuai deskripsi... Lapak recommend,bintang 5
"cepat pengirimannya, nyaman digunakan, model keren, sdh beli yg kedua, thx",bintang 5
"fast Response, barang mantaff, recommended...",bintang 5
Pembelian Ke - 13. Beli Produk ini dari awal ada. Dulu belinya di Margonda tiap akhir tahun. Karna ada diskon 20%. Sekarang beli online saja. Diskon Besar. Irit waktu dan...,bintang 5
"barang sesuai deskripsi, pengiriman cepat",bintang 5
Barang sesuai pesanan. Packing aman. Pengiriman cepat. Recommended Seller.,bintang 5
Sandal ini memang nyaman. Selalu beli ulang,bintang 5
kerenn bahan enak nyaman,bintang 5
"susah bener nyari size 42, udah ga produksi lagi kayaknya ya",bintang 5
"model sesuai harapan, keren dan pengiriman cepat",bintang 5
mantap.. sesuai baik kualitas dan pelayanannya... good job broo,bintang 5
"barang sesuai pesanan, bagus dan pengiriman cepat",bintang 5
"Alhamdulillah dah sampai, kualitas mantab cuma ukuran kaki sy biasanya 42 kl pakai ini koq agak sesek ya...",bintang 5
Alhamdulillah bagus dan nyaman dipakai bapak saya. terimakasih,bintang 5
sesuai ekspektasi pengirimannya juga cepat👍,bintang 5
"niat membelikan ortu, disampaikan bahwa barangnya bagus, nyaman dan semoga awet",bintang 5
"barang sesuai deskripsi
pelayanan cepat
terima kasih",bintang 5
Selalu puas dg produk2 Torch. 👍👍,bintang 5
"Barang sesuai deskripsi & pengiriman cepat, thanks",bintang 5
Packing oke... Fast respond... Semoga a wee terimakasih torch.id,bintang 5
kwalitas mantap dan nyaman,bintang 5
"Asli keren sih ini… baru kali ini belanja online sangat sepuas ini.. sandalnya keren, plus dapat bonus kalender juga.. ekspedisinya alhamdulillah jg keren… Senin malam st...",bintang 5
"original, bahan bagus...",bintang 5
Sandal sesuai pesanan.. nyaman dan ringan dipakai terimakasih,bintang 5
ukuran ternyata kebesaran. saya minta retur dan prosesnya mudah banget. bintang 5 untuk produk dan servicenya.,bintang 5
Sendal dan tas kecilnya bagus. Enak buat travelling,bintang 5
"warna bagus bangeet. ini buat paksu, thn kemaren beli buat anak yg warna hitam. Kereenn lah buat di pakai jalan jalan .",bintang 5
"baguuzz,  suami suka, respon jg cepat ,thank you",bintang 5
"sesuai sama foto
ga ada cela
mau lebaran tetep cepet sampe",bintang 5
"sesuai dengan deskripsi, dan pengiriman cepat.",bintang 5
